name,price,ean
Valio Hyvä suomalainen Arkirae 500g,2.49,6408430043200
,,6408910004233
,,6417000013925
Santa Maria tilli 7g,0.69,7311311004544
Atria gotlermakkara 300g viip,1.75,6407870071224
Jääsalaatti 100g pussi Suomi 1lk,0.99,6415350002118
Vaasan joululimppu 500g tumma viipaloitu,2.35,6437005004735
Pirkka Roosa Nauha wc-paperi 6rl,2.39,6410405193384
Korpela maalaishyytelö 350g,3.09,6407973890005
Kulta Katriina 450g sj tummempi tumma,3.45,6420101882567
Pirkka miniluumutomaatti 250g,1.39,6410405060457
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Hyvä suom Arki ruokakerma 10% 2dl UHT,0.61,6408430015481
Pirkka jauhelihaa ja spagettia 300g,1.99,6410402012497
Pirkka kevytmaito 1 l,0.81,6410405082657
Sipuli irto,1.19,2000613700005
Atria kanan hornet paistipihvi 600g,5.35,6407800009969
Pirkka rasvaton maito 1 l,0.59,6410405082626
Fazer Caramel Tosca 100g keksi,2.89,6416453554733
Joulukortti 2-os SYDÄNLIITTO PMM,2.7,6433300460535
Pirkka suolaliha 150g,3.09,6410405116253
Pirkka laktoositon kevytmaitojuoma 1 l,1.2,6410405095893
Arla Protein Greens 200g omen-pin lton,1.09,6413300018721
Apetina pala 200g Tanska,2.15,5760466642019
Pirkka täysmaito 1 l,1.07,6410405113559
Pirkka sokeri 1kg,0.69,6410405040817
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
"Pirkka III-olut 0,33l 4,5% tlk 24-p",22.32,6410405091284
Pirkka lämpökynttilä 30kpl 6h,2.4,6410405146847
Felix voileipäkurkku 460/230g viipale,2.39,6417808451103
Saarioinen lihaperunasoselaatikko 350g,1.99,6412000030668
Pirkka virike kananmuna M10 580g,1.55,6410405085627
Pirkka aprikoosihillo 450g,1.39,6410405146045
Provena kaura-porkkanasämp 400g glton,3.39,6411200107446
"Pirkka kevytmaito 0,5 l",0.62,6410405069450
Valio Eila rasvaton piimä 1l lakton,2.25,6408430001996
Creme Bonjour 200g ruohosipuli lakton,2.15,8710908981449
Pirkka lenkki 540g TK,2.19,6410405070463
Sunnuntai erikoisvehnäjauho 2kg,1.69,6416597011291
Arla Protein Greens jog 185g päär lton,1.09,6413300018738
Apetit kasvissuikaleet 250g,1.05,6430104920609
,,6407954241383
Oolannin uunirapeat ranskalaiset 500g,1.55,6410380097608
Vaasan koulunäkki 375g,2.09,6437005082993
"Valio kahvikerma 3,3dl 10% lkton",2.15,6408430014484
K-Menu hernekeitto 435g,0.69,6410405138521
Tuorekurkku Suomi.,2.79,2000604700007
Pirkka ESSI kiertokassi valkoinen 40l,0.2,6410405187734
,,6416021000389
Pirkka kurkkusalaatti 360g,1.39,6410405111739
"Olvi Karpalolonkero 4,7% 0,5l",3.1,6419800080435
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Euroarpa,1.0,6417326001743
Kallen mätitahna 190g raidallinen,3.59,7311171004036
Pirkka jauhelihapihvi 300g,1.59,6410405184535
Vaasan joululimppu 500g tumma viipaloitu,2.35,6437005004735
Pirkka papu 300g vihreä ohut,0.69,6410405045713
,,6416021000389
Nauta sisäpaisti koko/pala,7.56,2000103600006
Valio emmentaljuusto 350g punaleima,4.99,6408430031245
,,6416021000389
Kylmäsavu kirjolohifile,19.9,2000236800007
Marlboro savuke 20kpl Gold,7.1,7622100938200
Atria PT kanan jauheliha 400g,3.39,6407810013475
Pirkka hot dog -sämpylä 240g/4kpl,1.19,6410405093387
Frödinge mansikkakakku 500g,6.35,7310890601885
Valio Polar® Alkuperäinen 15 % e300 g vi,3.99,6408430036431
Satsuma,1.89,2000528000009
Valio Hyvä suom Arki maitojuoma 1l rton,0.79,6408430000432
Pirkka lihamakaronilaatikko 400g,1.99,6410400023662
"Taskumatti Mustikkalonkero 4,7% 0,5l tlk",2.34,6418654004369
Fazer mustikkapiirakka 2kpl/140g,1.69,6411402533104
Auran Kurkkumajoneesi 285g,2.39,6409538431197
Klorin desinf&valk aine 750ml männynhavu,1.69,5700101321107
K-Menu kurpitsapikkelssi 380g,1.19,6410405174147
Pirkka terttuneilikka Reilun kaupan KE,4.99,6410405060600
Satsuma,1.89,2000528000009
"A.Le Coq Premium 4,5% 0,5l",1.84,6419800020899
Gourmet Perle pussi 85g kaniini,0.85,7613030473404
Valio Oltermanni 250g,2.39,6408430339556
Avokado 800g,3.69,8436008522145
Meira Valkosipulipippurimaust 23g ps,0.99,6414201005032
"Olvi Vichy 0,33l kmp 12-pack",4.79,6419806052726
Luomu Banaani Pirkka Reilun kaupan,1.89,2000686300003
Pirkka pyttipannu 250g,1.99,6410405093295
Pouttu gouter 800g tanko,3.4,6409710000456
Vaasan Pehtoori leipä 450g viipal lton,2.15,6437005007682
Tomaatti Suomi,2.75,2000614400003
Pirkka vahva pak pussi sulkij 3kg 20pss,1.75,6410405172563
Päivän lounas,7.95,2000266200006
Pirkka lämpökynttilä 30kpl 6h,2.4,6410405146847
Saarioinen lanttulaatikko 400g,3.29,6412000030323
Pirkka virike kananmuna L15 1020 g,2.59,6410405089366
"Upcider Garden Berries 4,7% 0,43l kmp",2.89,6413600139935
,,6410405184443
Danone Activia 4x125g sitruunajogurtti,1.95,5900643034996
Valio Play Viilis 200g mansikka lton,0.55,6408430040032
Valio Oltermanni 250g,2.39,6408430339556
Valio Oltermanni juusto 250g 17%,2.39,6408430339563
Valio Eila viili 1% 200g mton lakton,0.79,6408430004539
Tuorekurkku Suomi.,2.79,2000604700007
"Pullopantti KMP 0,10 eur 0,35l tai alle",0.1,6408641832990
Always side 32kpl ultra normal 1 BigPack,3.95,4015400699958
Valio Hyvä suom Arki kevytmaitojuoma 1l,0.89,6408430000449
Oululainen Pullava pitko 420g Kuningatar,2.79,6411402233004
Maatilan Parhaat edamjuusto 300g viip,2.99,6430055270044
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka kiviuunipizza 340g Americana pa,2.49,6410405195135
Omena Golden Melinda,3.29,2000514600008
Pirkka perunajauho 500g gluteeniton,0.8,6410405040985
Vaasan ruispalat 6kpl 330g,0.95,6437005003752
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
"Upcider Extra Dry omena 4,5% 0,43l kmp",2.89,6413600090694
,,6416021000389
Paprika Punainen,2.99,2000607600007
Auran Kurkkumajoneesi 285g,2.39,6409538431197
Valio kevytviili 200g,0.53,6408430004324
Valio Oivariini 400g laktoositon,2.65,6408430310753
Ryhmäkoodi alv 14%,0.0,2000588700000
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Valio rasvaton piimä 1l,1.19,6408430001705
PORVOON HERKKU LAKRITSI,7.56,2000960300002
Pirkka kuohukerma 2dl,0.85,6410405142597
"K-Menu päärynäsiid light 4,7% 0,5l tlk",2.04,6410405118615
Vaasan taika täysjyväkauraviipaleet 550g,2.15,6408180733772
Santa Maria mustapipp mylly70g tellicher,5.09,7311310026806
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Pirkka kuohukerma 2dl laktoositon,0.99,6410405142610
Pirkka tomaatti 500g paseerattu,0.79,6410402011841
LU Tuc suolakeksi 100g sweet chili,1.29,7622210998477
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
Emännän vehnäjauho 2kg pk,1.35,6417700053122
Pirkka rasvaton maito 1 l,0.59,6410405082626
Pirkka suodatinpussi 1x4/100 valkoinen,1.09,6410405149213
Gourmet Perle pussi 85g kana,0.85,7613030473381
Satsuma,1.89,2000528000009
Lipton tee 50ps Yellow Label RFA,1.95,3228881004611
Atria Hiillos grillimakkara 400g,1.95,6407870074881
"Flora vanilla vispautuva kastike 2,5dl",1.55,6411600821003
"K-Menu greippilonke light 4,7% 0,5l tlk",1.8,6410405118653
Pirkka peruna 1kg vihreä,1.09,6410405195005
"Aino jäätelö 0,9l kirsikan kuiskaus",4.35,6417901011402
Actimel 8x100g mustikka jogurttijuoma,3.89,5410146964947
Röstiperunat Kotikeittiö,12.9,2000293800002
Pirkka huuhteluaine 2l,1.99,6410405039231
Pirkka kevytmaito 1 l,0.81,6410405082657
K-Menu paakkuuntumaton kissanhiekka 5kg,2.0,6410405143761
,,6416021000389
"A.Le Coq 4,5% 0,33l tlk 18-pack",19.8,6419800022268
Järvikylä jääsalaatti pss Suomi 1lk 48h,1.29,6416046670000
Pirkka pyttipannu 250g,1.99,6410405093295
Pirkka jasmiiniriisi 1kg,2.55,6410402014408
Kulta Katriina kahvi 500g sj tummapaahto,3.45,6420101145549
"Arla AB-piimä 1,5 % Suomi 1l",1.35,6413300010534
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka rypäle vihreä 500g,3.29,6410405044532
Haapalan juustoleipä 500g,0.0,6407954241376
Findus Talonvihannekset 300g,1.39,7310500088716
Pirkka AB-jogurtti 400g rukiinen pähkinä,0.79,6410405049834
Twix Bites suklaapussi 154g,2.49,5000159493475
Atria Hiillos grillimakkara 400g,1.95,6407870074881
LU Tuc suolakeksi 100g paprika,1.29,5410041066005
Pirkka virike kananmuna L15 1020 g,2.59,6410405089366
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Myllyn Paras kaurahiutale 600g,0.99,6417700054419
Kulta Katriina 450g sj tummempi tumma,3.45,6420101882567
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
,,6411750000037
Pirkka porkkana 1kg Suomi 1lk,1.15,6410402008896
"Olvi Verigreippilonkero 4,7%0,33 tlk 6-p",10.02,6419800081937
"Aino jäätelö 0,9l mustah-vsuklaa",4.45,6430064400265
Kariniemen broilerin sisäfile 250g pais,5.25,6407720021973
,,6416021000389
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
HP maustekastike 425g,4.45,5000111018005
Naudan sisäfile,46.9,2000103000004
Oululainen Reissumies Tosi Tum 8kpl/560g,1.95,6413466101503
Valio Gefilus piimä 1% rasvaa 1l lakton,1.65,6408430001859
Hätälä lohifilee A Norja vac,12.95,2387975700004
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Vuohelan kauraleipä 330g gton,5.5,6430024242010
Pirkka Parh poron kylmäsavupaisti 100g,6.29,6410402012237
Hätälä lohifilee A Norja vac,12.95,2387975700004
Serla Talous 16 rl kuvioitu,8.79,6414300058366
Juhla Mokka kahvi 500g tummapaahto hj,3.95,6411300164653
Apetit pikkuporkkanat 200g,0.99,6430104920906
Laitilan vapaa M10 580g gmo vapaa,0.0,6430017902006
Old El Paso SnS Tortilla 193g 8kpl,1.95,8410076472588
Snellman maatiaispo paahtokylki maustett,9.29,2396242600008
Vaasan ruispalat ohut herkku 6kpl/195g,1.39,6408180733260
K-Menu meetvursti 600g,3.15,6410405155528
Sipuli irto,1.19,2000613700005
,,6406510304678
"Valio vapaan lehmän kevytmaito 1,75l",1.85,6408430000548
Valio Eila voi 200g lakton,3.09,6408430030101
Granaattiomena,2.49,2000504500004
Substral Ravinnepuikko kukkiville kasvei,3.5,5707441000211
Ehrmann proteiinivanukas 200g vanilja,1.55,4002971301700
Vaasan ruispalat 12kpl/660g,1.69,6437002001454
Päärynä Conference Pirkka,1.99,2000796900001
Järvikylä jääsalaatti pss Suomi 1lk 48h,1.29,6416046670000
Pirkka vapaan kanan munia M10 580g,1.59,6410402016242
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
"Karhu olut 4,6% 0,33l tlk 8-pack",12.72,6415600002806
"Sandels olut 4,7% 0,33l tlk SI",1.1,6419800020233
Sallinen mantelilastu 70g,1.59,6436501000357
Kulta Katriina kahvi 500g sj,3.45,6420101441542
Pirkka lihapyörykät ja perunasose 300g,1.99,6410400039748
Jääsalaatti 100g pussi Suomi 1lk,0.99,6415350002118
Valio Bulgarian jogurtti 400 g,1.59,6408430024186
,,6411090040465
Imatran Riisipiirakka Fazer,0.44,2000859700005
Atria PT Hornet 900g kanan siipi marinoi,3.75,6407810016094
Vaasan taikaruis täysjyväruisviip 550g,2.15,6437005058660
Felix maustekurkku 1500/730g kok,5.0,6417808464226
Atria nauta-sikajauheliha 400g 20%,3.19,6407830032722
Olo jogurtti 4x125g pers-vad lakton,2.35,6408430029853
Pirkka syklaami Hollanti,4.9,6410405096654
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
"Labello huulivoide 4,8g hydro care",2.7,4005808368556
"Karhu olut 4,6% 0,568l tlk",3.3,6415600000352
Pirkka ESSI kiertokassi valkoinen 40l,0.2,6410405187734
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
error,,64008899
Pirkka rahka 150g marja,0.69,6410405084958
Vaasan joululimppu 500g tumma viipaloitu,2.35,6437005004735
Pirkka vispipuuro 325g,1.49,6410400023723
Atria grillisalaatti 350g chili,2.39,6407860063598
HK kanaa ja muusia hunajai.kermakas 300g,2.45,6409100073633
Satsuma,1.89,2000528000009
Elovena kaurahiutale 1kg,1.59,6416597113919
Pirkka suippopaprika 200g,1.45,6410405051844
Lerøy graavikirjolohifile 200g viip rdtn,8.99,6406170036728
Snellman kunnon sika-nautajauheliha 750g,4.95,6409620064784
Pirkka miniluumutomaatti 250g,1.39,6410405060457
Panda lakritsipussi 250g lakupala,1.59,6412500075206
"Pepsi Max 0,5l kmp",1.85,6413600013082
HK Kabanossi karski 300g,2.99,6409100051341
"Pirkka hhap lähdevesi 1,5l kmp",0.75,6410405080264
Pirkka suklaa cookie keksi 200g,1.19,6410402007905
Kulta Katriina kahvi 500g sj tummapaahto,3.45,6420101145549
Oululainen pullava 450g viipaloitu,2.69,6411402232304
Apetit keittojuures 200g,0.53,6430104920203
,,6416021000389
Peruna pesty kiinteä,1.29,2000680900001
HK jauhelihakastike ja muusi 300g,2.59,6409100071592
Fazer ruispuikulat 9kpl/500g,1.85,6411402202208
Pirkka rasvaton maito 1 l,0.59,6410405082626
Titania ripsi ja kulmaväri ruskea,9.9,4008576330992
Peruna pesty kiinteä,1.29,2000680900001
Koskenlaskija sulatej. 250g valkosip lak,2.85,6408430340651
Satsuma,1.89,2000528000009
Lohi tuore kg Norja,11.99,2000410100008
Valio Hyvä suomal Arki juustoviip 500 g,4.79,6408430338313
Halva täytelakritsipussi 375g,1.99,6420900009608
Maatilan Parhaat 200g raejuusto lton,1.15,6430055271072
"Pirkka lähdevesi 0,5l kmp",0.45,6410405067418
Pirkka kotimainen meetvursti 250g,1.99,6410405108333
Kismet Omar suklaavohveli 55g,0.59,6416453014855
Fazer Carneval 175g Prinsessa,2.65,6411401084768
MK kultamuna M10 53-63g 580g vapaa,1.69,6431005105805
Pirkka ilmanraikastin 300ml omena,2.2,6410405109422
Pirkka öljykynttilä iso 95h,1.35,6410405152022
Valio maustettu rahka 200g sitruuna lakt,1.79,6408430042340
Saarioinen riisipuuro 300g,1.49,6412000033300
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Valio Hyvä suom Arki kevytmaitojuoma 1l,0.89,6408430000449
Saarioinen kermaperunat 320g,2.35,6412000030460
"Velko Kozel Premium 4,6% 0,5l tlk 4-pack",10.0,8594404006369
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Serla Jättirulla WC-paperi 12rl,4.0,6414301024919
FAST Pudix proteiinivanukas 200g toffee,1.85,6430056282114
Pirkka wc-harja kupilla,3.95,6410405108159
Snellman kunnon naud jauheliha 10% 750g,8.95,6409620064586
HK sininen lenkki 580g,2.79,6409100050306
Veikkausmyynti,0.0,2000985500005
,,6411090040809
Pirkka lettuhillo 700g,2.65,6410405054791
Pirkka lankkuperuna 750g kuorellinen,1.99,6410405135322
Chiquita Banaani 1lk,1.69,2000503600002
K-Menu piparkakku 400g,1.29,6410405140609
Eväs kana-pastasalaatti 250g,2.55,6412000036202
Pirkka pieni suklaaleivos 10kpl/180g,1.95,6410405124784
Pirkka monivitamiiniporetablet 20kpl 82g,1.89,6410402025749
Pirkka lasagne 300g,1.99,6410402017270
West savuketupakka 30g Blue,5.7,6410105905430
"Valio vapaan lehmän rasvaton maito 1,75l",1.59,6408430000531
"Atria kanan reisikoipi n1,1kg mar",2.69,2378131700006
Vaasan Iso moniviljapaahtoleipä 525g,2.15,6437005041020
Pirkka Perhesalaattisekoitus 300g,2.39,6410405103130
K-Menu pinaattikeitto 300g,1.49,6410405149374
Valio kevytmaito 1l,0.99,6408430000128
Atria veriohukainen 400g,1.95,6407850056647
,,6430030290012
Tuorekurkku Suomi.,2.79,2000604700007
Pirkka Persimon,2.09,2000585400002
Puikulaperuna,1.89,2000617800008
Kotitilan maalaismunat 1020g L15,2.55,6431000071020
"Saku olut 4,4% 0,33l tlk 24-pack",19.92,6415600541169
Sunnuntai leivontamargariini 500g,1.85,6438207011767
Pirkka bataattiranskalaiset 500g,2.79,6410405185075
"Fresh Puolukka 4,7% 0,33l tlk SI",1.73,6415600543446
,,6405019002658
,,7622210463289
Pirkka kuohukerma 2dl laktoositon,0.99,6410405142610
Weetos suklaavehnämuro 375g,3.19,5010029005554
Kulta Katriina kahvi 500g pj,3.45,6420101441528
Atria KA lihaperunasoselaatikko 350g,1.55,6407850059716
Anna aikakauslehti,2.95,6414888750058
Vaasan koulunäkki 375g,2.09,6437005082993
Arla Ihana Rahka 200g mango lton,1.75,6413300017649
"A.Le Coq Premium 4,5% 0,5l",1.84,6419800020899
Frödinge mansikkakakku 500g,6.35,7310890601885
"Pirkka Dry Apple 4,7% 0,33l tlk SI",1.6,6410405135117
,,6417000011716
Veikkausmyynti,0.0,2000985500005
,,6417000011716
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Vaasan lounassämpylä 8kpl/320g vaalea,0.0,6437005050169
Pirkka koiran kuivaruoka 3kg,4.15,6410402025336
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka Acidofilus-Bifidus piimä 1 l,1.25,6410402024957
Creme Bonjour Gourmet 400g lakt.kasvisöl,2.39,8714100789773
Pouttu ruisryynäri 400g,2.09,6409710002658
Pirkka alkaliparisto C LR14 2kpl,3.29,6408642019420
Juhla Mokka kahvi 500g tummapaahto hj,3.95,6411300164653
Valio Eila vispikerma 2dl UHT lakton,2.09,6408430014767
"Pullopantti KMP 0,20 yli 0,35L alle 1,0L",0.2,6408641799569
,,6416021000389
Valio Hyvä suom Arki kevytmaitojuoma 1l,0.89,6408430000449
Apetit kruunusekoitus 300g,1.95,6430104921804
Uncle Ben's basmatiriisi 4x125g,3.09,5410673700643
Valio Hyvä suom Arki maitojuoma 1l rton,0.79,6408430000432
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Leivon kauralastu 400g,3.85,6411734000138
Pirkka jääsalaatti 100g pussi Suomi 1lk,1.25,6410405093677
Pirkka rasvaton maito 1 l,0.59,6410405082626
Atria pinaattiohukainen 400g,1.95,6407850056654
Pirkka smetana 120g laktoositon,1.29,6410405168108
Sisu pastillirasia 70g sokton,1.95,6420256012895
Pirkka kevytmaito 1 l,0.81,6410405082657
FAST Pudix proteiinivanukas 200g toffee,1.85,6430056282114
Maustekurkku,2.82,2000246000008
Tuorekurkku Suomi.,2.79,2000604700007
Ottobre Design aikakauslehti,10.75,6414886033085
K-Menu jogurtti 1kg mustikka,0.85,6410405183484
Saarioinen grilliwurst 280g original,4.45,6412000083404
Valio Gefilus jogurtti 4x125g pers lton,2.25,6408430025503
"Saku olut 4,6% 0,5l tlk",2.8,6415600020992
Marlboro savuke 24kpl Gold,7.7,7622100937005
Pirkka lenkki 540g TK,2.19,6410405070463
"Pirkka mansikka-lime light 4,7% 0,4l kmp",1.99,6410405133045
K-Menu piparkakku 400g,1.29,6410405140609
Provena kaura-porkkanasämp 400g glton,3.39,6411200107446
Pirkka raejuusto 200g 2% lakton,1.29,6410405105851
Pirkka wc-paperi 6rl valkoinen,2.39,6410405174567
"Mehukatti sekajuomatiiviste 1,5l",3.89,6415131404322
Pirkka kevytmaito 1 l,0.81,6410405082657
K-citymarket muovikassi 40l valkoinen,0.2,6430024140972
Kivikylä palvarin lihapyörykkä 350g,2.49,6406300009608
Pirkka Persimon,2.09,2000585400002
"Sandels olut 4,7% 0,33l tlk SI",1.1,6419800020233
,,6438706177346
Atria saunapalvi 350g,3.19,6407880084900
Tasangon sitruunapikkuleipä 400g,2.85,6411230032503
Tomaattiketsuppi 1kg,0.75,6410405191298
Skyr 2% 170g creme brulee,1.55,5690527940207
"Olvi Vichy 0,95l kmp",1.39,6419800051275
"Sunpride monivitamiinijm 1,5l 10 vitamii",1.99,6418785002531
Atria PT kanan fileesuikale 250g naturel,3.09,6407800007583
HK sininen lenkki 580g,2.79,6409100050306
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Vaasan ranskanleipä 350g,1.09,6437002001911
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Kokkikartano pesto-broilerpasta 700g,7.09,6405304002417
Pirkka juustopehmopala 430g,3.49,6410405105196
"Pirkka ananassiideri light 4,7% 0,4l kmp",1.99,6410405133021
Salaattiannos itsepalvelu,14.9,2000265000003
Juhla Mokkakahvi 500g sj,3.95,6411300000494
error,,64027142
Pirkka vapaan kanan munia M10 580g,1.59,6410402016242
"Pirkka huulivoide karpalo 4,5g",1.65,6410405066220
Chiquita Banaani 1lk,1.69,2000503600002
Kotivara venäläinen meetvurst 170g kevyt,2.69,6409630007221
K-Menu palvi 500g,2.89,6410405155559
Vaasan tosi rukiinen 175g,0.69,6437005006050
Ingman Creamy 850ml Mustikka-valkosukaa,3.49,8714100627976
Skyr 2% 170g kausimaku,1.55,5690516990206
Valio kevytmaito 1l,0.99,6408430000128
Snellman kalkkunanfilee 300g viipale,4.99,6409620361203
"Arla Lempi rahka 0,2% 400g lton",1.59,6413300019049
Ben&Jerry's 500ml Karamel Sutra core,6.99,8712566934744
Pirkka Essi kiertotalouskassi harmaa 40L,0.21,6410405187710
"Pullopantti KMP 0,40 1,0L tai yli",0.4,6408641827200
Juhla Mokkakahvi 500g sj,3.95,6411300000494
Pirkka hautakynttilä 60h 5pack sadesuoja,5.45,6410405129697
Maizena 250g vaalea suuruste,2.09,8718114751900
error,,50562343
Pirkka Raesekoitus 200g pss,1.85,6410405068989
Musta Pantteri makeissekoitus 80g sal,0.99,6416453036598
"Kortti isänpv 4,20",4.2,6433300140024
Arla meijerivoi 500g normsuol väh,3.85,6413300308600
"Valio Hyvä suomalainen Arkijuusto 1,25kg",5.29,6408430337590
Snellman kunnon nakkimakkara 400g,3.59,6409620002366
"Tölkkipantti 0,15 0,33l-0,5l",0.15,2000973900008
Pirkka kevytmaito 1 l,0.81,6410405082657
Pirkka Banaani/Del monte 1lk,1.39,2000818700008
Pirkka keittokinkku 300g TK,2.79,6410405155610
FAST Pudix prot vanukas 200g suklaa,1.75,6430056282107
,,6414270101239
Miniluumutomaatti 250g Suomi 1lk,3.99,6410405090614
Kismet suklaapallot 160g,2.55,6416453036611
